task,architecture,profile,method,k,metric,block,delta
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5001,0.0033423111519073068
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5002,0.05557797304919332
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5003,0.09666792677062652
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5004,-0.027775878253896713
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5005,-0.03693174906250063
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5006,-0.07363856084690279
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5007,-0.010751795266203845
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5008,0.034069387649099614
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5009,-0.0022241214360505523
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5010,0.025537368942803673
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5011,-0.0062969247341919665
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5012,0.07646726413503013
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5013,0.0797504693336678
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5014,0.07190483211026844
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5015,0.10696464327883193
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5016,0.021271362911705394
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5017,0.047337634378101456
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5018,0.02593614174808967
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5019,0.09384158209843296
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5020,0.033679882931747396
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5021,-0.039395560813678454
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5022,-0.019364032897350114
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5023,0.018558417923681292
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5024,0.02379618640184722
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5025,0.023334227462919355
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5026,-0.017849481964222202
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5027,-0.01588060376578171
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5028,0.01883138788522165
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5029,0.0003901330148990967
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5030,0.09088674336062019
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5031,-0.002331466078068667
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5032,0.03921929350752906
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5033,-0.000134797808888365
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5034,0.02200550067749807
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5035,-0.006486785639603365
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5036,0.040974912121743756
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5037,-0.04453031405748287
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5038,0.011934861119394458
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5039,0.026279508335286694
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5040,0.05858126241087591
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5041,0.08812733744123002
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5042,0.03352561075907168
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5043,0.03525697909550385
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5044,-0.007981889063616632
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5045,0.0691031315607975
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5046,0.018731619910021924
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5047,0.06443928443339852
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5048,0.17936868678700435
single_shape,TwoLayerCNN,release_late,contrast,9,fidelity,5049,0.10483571927407165
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5000,0.03812895667200078
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5001,0.05447407434459606
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5002,0.022500556302166408
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5003,0.0696359520573756
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5004,-0.1215460454804671
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5005,-0.04633798772632214
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5006,-0.043530915779947055
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5007,0.06907563854128096
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5008,0.07509249821339892
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5009,0.06825385250904414
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5010,0.0015349062201988062
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5011,-0.05235118927409599
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5012,0.04973195663041685
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5013,0.05572734339733809
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5014,-0.004315533957990669
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5015,0.16266526788225877
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5016,-0.020175247827894593
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5017,0.04595707047134001
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5018,0.007985486420941768
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5019,0.04533630941300004
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5020,0.01682311539139414
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5021,-0.0301058358071854
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5022,-0.0026567220698715532
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5023,0.07334347418363563
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5024,0.13250040806574714
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5025,0.07294221934137457
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5026,-0.0233886080705481
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5027,0.038960691071622255
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5028,0.1592884662341394
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5029,-0.005297269565283758
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5030,0.10481791879325209
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5031,0.06033743838302974
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5032,0.0029324993383936793
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5033,0.055323461849231315
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5034,0.007941088688888431
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5035,-0.047798287272762585
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5036,0.0014058650346777668
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5037,-0.019614468492060277
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5038,0.012933475209225387
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5039,-0.023512195971139405
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5040,0.12090319194438504
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5041,0.0050099154359312115
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5042,0.0896918295216087
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5043,0.03423470019922026
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5044,0.006868848592085253
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5045,0.06771199106377346
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5046,-0.049098192577910704
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5047,0.006245924430933858
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5048,0.05392995421235591
single_shape,TwoLayerCNN,release_late,contrast,10,fidelity,5049,0.09517819072352673
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5000,0.03287931831764357
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5001,0.05088365202665357
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5002,0.10585475588968651
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5003,0.04737157466082198
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5004,-0.0035101488668400904
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5005,0.0016085545721550298
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5006,-0.013092111346313273
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5007,0.030598088118291678
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5008,0.10810070969310037
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5009,-0.0386800945163569
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5010,0.025750625924117587
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5011,-0.1253889513987586
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5012,0.03264381770423008
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5013,-0.021440708210317738
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5014,0.04214968034111721
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5015,0.0555314620257743
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5016,0.0070906255866333145
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5017,0.04086477220732965
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5018,0.011085804544440636
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5019,0.06103071340973343
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5020,-0.014115180678584083
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5021,-0.012249054685986027
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5022,0.002435200338885668
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5023,0.08483670324565507
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5024,0.03803630326482865
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5025,0.20977659411968475
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5026,0.03198542272026306
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5027,0.04928362668882125
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5028,0.11958321655742588
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5029,-0.0070245930942496315
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5030,-0.001324822823745353
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5031,0.09722381173806882
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5032,-0.0034342950288264174
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5033,0.10053496142023222
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5034,0.004946469103413231
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5035,0.03206166424384238
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5036,0.006848993821993554
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5037,-0.05001035990726599
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5038,0.030413207943847054
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5039,0.006378214964550155
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5040,0.07615793540106752
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5041,-0.025167101417877036
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5042,0.06296252892292686
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5043,0.05380240265128433
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5044,0.05294640717958421
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5045,0.05025401643579819
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5046,-0.0475764996837611
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5047,0.02805113985606633
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5048,0.012872479039025775
single_shape,TwoLayerCNN,release_late,contrast,11,fidelity,5049,0.10018657880971893
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5000,0.027855664437553163
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5001,0.11528369141820083
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5002,0.06170975918474053
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5003,-0.002555304656064239
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5004,0.01964038485849917
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5005,0.0437962444307709
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5006,-0.017692464405867914
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5007,0.010651475500276342
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5008,0.05606808793487905
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5009,0.007618806139577106
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5010,0.04960994436144939
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5011,-0.0010326690852670017
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5012,0.017585271188248375
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5013,-0.03113119924948693
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5014,0.050131582050525925
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5015,0.04904091196470739
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5016,-0.09643049704971429
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5017,0.0999657135282559
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5018,-0.011330544557957123
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5019,0.027509976050992035
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5020,-0.04473104468913203
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5021,0.021356017236436986
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5022,0.0018711514878025914
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5023,0.03698575330858278
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5024,0.02941198957815494
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5025,0.2269034507797456
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5026,0.003047450286372766
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5027,0.0530506610794258
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5028,0.07994620672956132
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5029,0.019419679823332925
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5030,0.005462349341259776
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5031,0.09739602876802222
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5032,-0.0037875040673076565
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5033,0.09797375249051532
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5034,-0.06679880460272924
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5035,0.01436067535692298
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5036,0.03300496151186849
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5037,-0.022107069732439366
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5038,0.004491885572043497
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5039,0.009329471967843506
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5040,0.03831450210503884
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5041,-0.04753498412760182
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5042,0.016303484740449292
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5043,0.09263461995703837
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5044,0.016365873495064798
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5045,-0.042693907357016725
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5046,0.06270665983521417
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5047,-0.01580934291988778
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5048,-0.016889231494448542
single_shape,TwoLayerCNN,release_late,contrast,12,fidelity,5049,0.04358289684407457
single_shape,TwoLayerCNN,release_late,contrast,13,fidelity,5000,0.014016707174442589
single_shape,TwoLayerCNN,release_late,contrast,13,fidelity,5001,0.05672451614706997
single_shape,TwoLayerCNN,release_late,contrast,13,fidelity,5002,0.0374565883544179
single_shape,TwoLayerCNN,release_late,contrast,13,fidelity,5003,0.016344846580624073
single_shape,TwoLayerCNN,release_late,contrast,13,fidelity,5004,0.011336987171066792
single_shape,TwoLayerCNN,release_late,contrast,13,fidelity,5005,0.06435969597513724
single_shape,TwoLayerCNN,release_late,contrast,13,fidelity,5006,0.005402003021290902
single_shape,TwoLayerCNN,release_late,contrast,13,fidelity,5007,0.01681452177066811
single_shape,TwoLayerCNN,release_late,contrast,13,fidelity,5008,0.03345797880253942
single_shape,TwoLayerCNN,release_late,contrast,13,fidelity,5009,0.019526874567109553
