task,architecture,profile,method,block,B
two_concepts,TinyCNN,release_default,auroc,5031,0.21548645162136315
two_concepts,TinyCNN,release_default,auroc,5032,0.2339071846705939
two_concepts,TinyCNN,release_default,auroc,5033,0.4517959708907842
two_concepts,TinyCNN,release_default,auroc,5034,0.3162206790791691
two_concepts,TinyCNN,release_default,auroc,5035,0.29298187234158224
two_concepts,TinyCNN,release_default,auroc,5036,0.4574813793350138
two_concepts,TinyCNN,release_default,auroc,5037,0.14230623120453084
two_concepts,TinyCNN,release_default,auroc,5038,0.33723576094561936
two_concepts,TinyCNN,release_default,auroc,5039,0.25221150654852753
two_concepts,TinyCNN,release_default,auroc,5040,0.20501996897129227
two_concepts,TinyCNN,release_default,auroc,5041,0.16430512005035824
two_concepts,TinyCNN,release_default,auroc,5042,0.18998896590539305
two_concepts,TinyCNN,release_default,auroc,5043,0.15111014419229407
two_concepts,TinyCNN,release_default,auroc,5044,0.39303370420176825
two_concepts,TinyCNN,release_default,auroc,5045,0.26781941932591746
two_concepts,TinyCNN,release_default,auroc,5046,0.21357109975537947
two_concepts,TinyCNN,release_default,auroc,5047,0.2205627398160534
two_concepts,TinyCNN,release_default,auroc,5048,0.4231589963468566
two_concepts,TinyCNN,release_default,auroc,5049,0.297021917153944
two_concepts,TinyCNN,release_late,auroc,5000,0.19078469027418443
two_concepts,TinyCNN,release_late,auroc,5001,0.24644653425719903
two_concepts,TinyCNN,release_late,auroc,5002,0.0037471603922198393
two_concepts,TinyCNN,release_late,auroc,5003,0.06025605916826127
two_concepts,TinyCNN,release_late,auroc,5004,0.12748384590748313
two_concepts,TinyCNN,release_late,auroc,5005,0.19272483502637094
two_concepts,TinyCNN,release_late,auroc,5006,0.2395611017210385
two_concepts,TinyCNN,release_late,auroc,5007,0.19959241992913096
two_concepts,TinyCNN,release_late,auroc,5008,0.2553999111939905
two_concepts,TinyCNN,release_late,auroc,5009,0.10358944958176447
two_concepts,TinyCNN,release_late,auroc,5010,0.17632810456844533
two_concepts,TinyCNN,release_late,auroc,5011,0.18818386351278116
two_concepts,TinyCNN,release_late,auroc,5012,0.28558192650266845
two_concepts,TinyCNN,release_late,auroc,5013,0.36049421106657326
two_concepts,TinyCNN,release_late,auroc,5014,0.2343832550465203
two_concepts,TinyCNN,release_late,auroc,5015,0.32292520507293615
two_concepts,TinyCNN,release_late,auroc,5016,0.1496570675565697
two_concepts,TinyCNN,release_late,auroc,5017,0.3548436657703946
two_concepts,TinyCNN,release_late,auroc,5018,0.26938182398165106
two_concepts,TinyCNN,release_late,auroc,5019,0.13450851173917872
two_concepts,TinyCNN,release_late,auroc,5020,0.10628297494131456
two_concepts,TinyCNN,release_late,auroc,5021,0.25879625150009916
two_concepts,TinyCNN,release_late,auroc,5022,0.3521001014857951
two_concepts,TinyCNN,release_late,auroc,5023,0.20211446153596768
two_concepts,TinyCNN,release_late,auroc,5024,0.060957440188469436
two_concepts,TinyCNN,release_late,auroc,5025,0.09162303559994922
two_concepts,TinyCNN,release_late,auroc,5026,0.2765931968685715
two_concepts,TinyCNN,release_late,auroc,5027,0.20505619394752633
two_concepts,TinyCNN,release_late,auroc,5028,0.159968831178731
two_concepts,TinyCNN,release_late,auroc,5029,0.142094153154893
two_concepts,TinyCNN,release_late,auroc,5030,0.1759556225569841
two_concepts,TinyCNN,release_late,auroc,5031,0.11064903084714739
two_concepts,TinyCNN,release_late,auroc,5032,0.1660178195162988
two_concepts,TinyCNN,release_late,auroc,5033,0.21736429352838088
two_concepts,TinyCNN,release_late,auroc,5034,0.293620124793112
two_concepts,TinyCNN,release_late,auroc,5035,0.2097792298964588
two_concepts,TinyCNN,release_late,auroc,5036,0.3469031314574204
two_concepts,TinyCNN,release_late,auroc,5037,0.15748198105567357
two_concepts,TinyCNN,release_late,auroc,5038,0.2614743382494262
two_concepts,TinyCNN,release_late,auroc,5039,0.21926999932587
two_concepts,TinyCNN,release_late,auroc,5040,0.13951781534673707
two_concepts,TinyCNN,release_late,auroc,5041,0.11180222135068507
two_concepts,TinyCNN,release_late,auroc,5042,0.1400686440154154
two_concepts,TinyCNN,release_late,auroc,5043,0.08684085962770849
two_concepts,TinyCNN,release_late,auroc,5044,0.347624761666997
two_concepts,TinyCNN,release_late,auroc,5045,0.15754274838875337
two_concepts,TinyCNN,release_late,auroc,5046,0.05894304368201664
two_concepts,TinyCNN,release_late,auroc,5047,0.11624302590591518
two_concepts,TinyCNN,release_late,auroc,5048,0.1799004036405375
two_concepts,TinyCNN,release_late,auroc,5049,0.22509007626210392
two_concepts,TinyCNN,template_init,validation_patch,5000,0.29305292286986345
two_concepts,TinyCNN,template_init,validation_patch,5001,0.3930486468816144
two_concepts,TinyCNN,template_init,validation_patch,5002,0.37462186776897577
two_concepts,TinyCNN,template_init,validation_patch,5003,0.252564437097676
two_concepts,TinyCNN,template_init,validation_patch,5004,0.31511131336008497
two_concepts,TinyCNN,template_init,validation_patch,5005,0.19337493493743774
two_concepts,TinyCNN,template_init,validation_patch,5006,0.3138100718730259
two_concepts,TinyCNN,template_init,validation_patch,5007,0.435609427506551
two_concepts,TinyCNN,template_init,validation_patch,5008,0.41736784507807906
two_concepts,TinyCNN,template_init,validation_patch,5009,0.19263798058510395
two_concepts,TinyCNN,template_init,validation_patch,5010,0.38253079458333156
two_concepts,TinyCNN,template_init,validation_patch,5011,0.30665854846523266
two_concepts,TinyCNN,template_init,validation_patch,5012,0.3511176550783094
two_concepts,TinyCNN,template_init,validation_patch,5013,0.32285738999202107
two_concepts,TinyCNN,template_init,validation_patch,5014,0.329161818174785
two_concepts,TinyCNN,template_init,validation_patch,5015,0.3539226202948336
two_concepts,TinyCNN,template_init,validation_patch,5016,0.22398232944950325
two_concepts,TinyCNN,template_init,validation_patch,5017,0.304564669539718
two_concepts,TinyCNN,template_init,validation_patch,5018,0.3992619454191634
two_concepts,TinyCNN,template_init,validation_patch,5019,0.3811028416459307
two_concepts,TinyCNN,template_init,validation_patch,5020,0.2075842774267333
two_concepts,TinyCNN,template_init,validation_patch,5021,0.35724009690337577
two_concepts,TinyCNN,template_init,validation_patch,5022,0.27921335229987154
two_concepts,TinyCNN,template_init,validation_patch,5023,0.41632697964044174
two_concepts,TinyCNN,template_init,validation_patch,5024,0.2064677728796555
two_concepts,TinyCNN,template_init,validation_patch,5025,0.3626210420841274
two_concepts,TinyCNN,template_init,validation_patch,5026,0.3938013233689665
two_concepts,TinyCNN,template_init,validation_patch,5027,0.29582039071285465
two_concepts,TinyCNN,template_init,validation_patch,5028,0.15928287058911822
two_concepts,TinyCNN,template_init,validation_patch,5029,0.2762587281689205
two_concepts,TinyCNN,template_init,validation_patch,5030,0.30951863067019014
two_concepts,TinyCNN,template_init,validation_patch,5031,0.28130729302621543
two_concepts,TinyCNN,template_init,validation_patch,5032,0.3800588940066664
two_concepts,TinyCNN,template_init,validation_patch,5033,0.3682938869424969
two_concepts,TinyCNN,template_init,validation_patch,5034,0.31136601789222534
two_concepts,TinyCNN,template_init,validation_patch,5035,0.23038148046157209
two_concepts,TinyCNN,template_init,validation_patch,5036,0.37323219866783275
two_concepts,TinyCNN,template_init,validation_patch,5037,0.38468492020300044
two_concepts,TinyCNN,template_init,validation_patch,5038,0.39022846125886046
two_concepts,TinyCNN,template_init,validation_patch,5039,0.25662507311782234
two_concepts,TinyCNN,template_init,validation_patch,5040,0.33294577664120156
two_concepts,TinyCNN,template_init,validation_patch,5041,0.21417669317481275
two_concepts,TinyCNN,template_init,validation_patch,5042,0.1981434348849173
two_concepts,TinyCNN,template_init,validation_patch,5043,0.38547267497085663
two_concepts,TinyCNN,template_init,validation_patch,5044,0.497767860358037
two_concepts,TinyCNN,template_init,validation_patch,5045,0.35172427915591475
two_concepts,TinyCNN,template_init,validation_patch,5046,0.42047165124324754
two_concepts,TinyCNN,template_init,validation_patch,5047,0.3690493014197453
two_concepts,TinyCNN,template_init,validation_patch,5048,0.2847373831046444
two_concepts,TinyCNN,template_init,validation_patch,5049,0.33338563959544215
two_concepts,TinyCNN,retention_0p1,validation_patch,5000,0.20095450036056944
two_concepts,TinyCNN,retention_0p1,validation_patch,5001,0.23427391690299382
two_concepts,TinyCNN,retention_0p1,validation_patch,5002,0.1723864953863703
two_concepts,TinyCNN,retention_0p1,validation_patch,5003,0.1025875147058013
two_concepts,TinyCNN,retention_0p1,validation_patch,5004,0.13136316975710172
two_concepts,TinyCNN,retention_0p1,validation_patch,5005,0.09405791278429454
two_concepts,TinyCNN,retention_0p1,validation_patch,5006,0.15896952288118527
two_concepts,TinyCNN,retention_0p1,validation_patch,5007,0.2096708962306994
two_concepts,TinyCNN,retention_0p1,validation_patch,5008,0.1963073518581709
two_concepts,TinyCNN,retention_0p1,validation_patch,5009,0.11754756497779667
two_concepts,TinyCNN,retention_0p1,validation_patch,5010,0.14965562655482112
two_concepts,TinyCNN,retention_0p1,validation_patch,5011,0.2352115526159218
two_concepts,TinyCNN,retention_0p1,validation_patch,5012,0.19216700581619084
two_concepts,TinyCNN,retention_0p1,validation_patch,5013,0.14649511904429796
two_concepts,TinyCNN,retention_0p1,validation_patch,5014,0.17714511980240927
two_concepts,TinyCNN,retention_0p1,validation_patch,5015,0.1700239097868752
two_concepts,TinyCNN,retention_0p1,validation_patch,5016,0.15826322564137046
two_concepts,TinyCNN,retention_0p1,validation_patch,5017,0.14371128875391437
two_concepts,TinyCNN,retention_0p1,validation_patch,5018,0.13381100705609955
two_concepts,TinyCNN,retention_0p1,validation_patch,5019,0.20789787072074128
two_concepts,TinyCNN,retention_0p1,validation_patch,5020,0.04176357738811287
two_concepts,TinyCNN,retention_0p1,validation_patch,5021,0.18263154270750015
two_concepts,TinyCNN,retention_0p1,validation_patch,5022,0.13308397305601838
two_concepts,TinyCNN,retention_0p1,validation_patch,5023,0.25490580927238565
two_concepts,TinyCNN,retention_0p1,validation_patch,5024,0.08301664713773876
two_concepts,TinyCNN,retention_0p1,validation_patch,5025,0.20630896878463667
two_concepts,TinyCNN,retention_0p1,validation_patch,5026,0.21963069630114868
two_concepts,TinyCNN,retention_0p1,validation_patch,5027,0.20810208794001345
two_concepts,TinyCNN,retention_0p1,validation_patch,5028,0.04046518220252321
two_concepts,TinyCNN,retention_0p1,validation_patch,5029,0.10752082463604112
two_concepts,TinyCNN,retention_0p1,validation_patch,5030,0.2444908538195697
two_concepts,TinyCNN,retention_0p1,validation_patch,5031,0.11844755198938811
two_concepts,TinyCNN,retention_0p1,validation_patch,5032,0.2125128344599112
two_concepts,TinyCNN,retention_0p1,validation_patch,5033,0.16516633855409085
two_concepts,TinyCNN,retention_0p1,validation_patch,5034,0.21307292435897407
two_concepts,TinyCNN,retention_0p1,validation_patch,5035,0.17752013111338988
two_concepts,TinyCNN,retention_0p1,validation_patch,5036,0.26996921031382903
two_concepts,TinyCNN,retention_0p1,validation_patch,5037,0.22089801664901715
two_concepts,TinyCNN,retention_0p1,validation_patch,5038,0.17911371084630395
two_concepts,TinyCNN,retention_0p1,validation_patch,5039,0.13018486091338866
two_concepts,TinyCNN,retention_0p1,validation_patch,5040,0.15921619024124906
two_concepts,TinyCNN,retention_0p1,validation_patch,5041,0.05694194837656141
two_concepts,TinyCNN,retention_0p1,validation_patch,5042,0.03674269008719555
two_concepts,TinyCNN,retention_0p1,validation_patch,5043,0.09298387850790724
two_concepts,TinyCNN,retention_0p1,validation_patch,5044,0.16910357862856923
two_concepts,TinyCNN,retention_0p1,validation_patch,5045,0.17877240554824553
two_concepts,TinyCNN,retention_0p1,validation_patch,5046,0.13590752699758007
two_concepts,TinyCNN,retention_0p1,validation_patch,5047,0.19078538805259676
two_concepts,TinyCNN,retention_0p1,validation_patch,5048,0.15507871708011672
two_concepts,TinyCNN,retention_0p1,validation_patch,5049,0.1356164942318191
two_concepts,TinyCNN,release_early,validation_patch,5000,0.29220941110413035
two_concepts,TinyCNN,release_early,validation_patch,5001,0.34770269894253747
two_concepts,TinyCNN,release_early,validation_patch,5002,0.27484356609581223
two_concepts,TinyCNN,release_early,validation_patch,5003,0.20385432664114128
two_concepts,TinyCNN,release_early,validation_patch,5004,0.28030310694983884
two_concepts,TinyCNN,release_early,validation_patch,5005,0.2054291105256249
two_concepts,TinyCNN,release_early,validation_patch,5006,0.23074615707756368
two_concepts,TinyCNN,release_early,validation_patch,5007,0.3273453960883666
two_concepts,TinyCNN,release_early,validation_patch,5008,0.3512234503479912
two_concepts,TinyCNN,release_early,validation_patch,5009,0.14369978746519524
two_concepts,TinyCNN,release_early,validation_patch,5010,0.30512201364988595
two_concepts,TinyCNN,release_early,validation_patch,5011,0.3242988536372848
two_concepts,TinyCNN,release_early,validation_patch,5012,0.30861568919409743
two_concepts,TinyCNN,release_early,validation_patch,5013,0.28648632846755967
two_concepts,TinyCNN,release_early,validation_patch,5014,0.34231101780110373
two_concepts,TinyCNN,release_early,validation_patch,5015,0.3289397181258106
two_concepts,TinyCNN,release_early,validation_patch,5016,0.23196263736463008
two_concepts,TinyCNN,release_early,validation_patch,5017,0.22170783136236283
two_concepts,TinyCNN,release_early,validation_patch,5018,0.30586505473498177
two_concepts,TinyCNN,release_early,validation_patch,5019,0.3004801958525413
two_concepts,TinyCNN,release_early,validation_patch,5020,0.17729493018671227
two_concepts,TinyCNN,release_early,validation_patch,5021,0.24694498082448585
two_concepts,TinyCNN,release_early,validation_patch,5022,0.2868700940484566
two_concepts,TinyCNN,release_early,validation_patch,5023,0.3249633202650707
two_concepts,TinyCNN,release_early,validation_patch,5024,0.17882240409483768
two_concepts,TinyCNN,release_early,validation_patch,5025,0.29888332063874584
two_concepts,TinyCNN,release_early,validation_patch,5026,0.3245450440387444
two_concepts,TinyCNN,release_early,validation_patch,5027,0.28448467950154954
two_concepts,TinyCNN,release_early,validation_patch,5028,0.12418229282033638
two_concepts,TinyCNN,release_early,validation_patch,5029,0.2967883372754654
two_concepts,TinyCNN,release_early,validation_patch,5030,0.28493417530050774
two_concepts,TinyCNN,release_early,validation_patch,5031,0.2537756386932458
two_concepts,TinyCNN,release_early,validation_patch,5032,0.33944739055949896
two_concepts,TinyCNN,release_early,validation_patch,5033,0.30110060496325863
two_concepts,TinyCNN,release_early,validation_patch,5034,0.3083328355200486
two_concepts,TinyCNN,release_early,validation_patch,5035,0.23188678542391233
two_concepts,TinyCNN,release_early,validation_patch,5036,0.35774394322410785
two_concepts,TinyCNN,release_early,validation_patch,5037,0.3223602374675229
two_concepts,TinyCNN,release_early,validation_patch,5038,0.2974534529562938
two_concepts,TinyCNN,release_early,validation_patch,5039,0.2635896583732331
two_concepts,TinyCNN,release_early,validation_patch,5040,0.27563299910795525
two_concepts,TinyCNN,release_early,validation_patch,5041,0.1488887194179298
two_concepts,TinyCNN,release_early,validation_patch,5042,0.20256576955666672
two_concepts,TinyCNN,release_early,validation_patch,5043,0.33207145629667567
two_concepts,TinyCNN,release_early,validation_patch,5044,0.320215169690276
two_concepts,TinyCNN,release_early,validation_patch,5045,0.2793604404853872
two_concepts,TinyCNN,release_early,validation_patch,5046,0.4090958354508107
two_concepts,TinyCNN,release_early,validation_patch,5047,0.257142704887997
two_concepts,TinyCNN,release_early,validation_patch,5048,0.2502617321408199
two_concepts,TinyCNN,release_early,validation_patch,5049,0.2983738684593385
two_concepts,TinyCNN,release_default,validation_patch,5000,0.2681632602023125
two_concepts,TinyCNN,release_default,validation_patch,5001,0.2987089511084623
two_concepts,TinyCNN,release_default,validation_patch,5002,0.2361826202434208
two_concepts,TinyCNN,release_default,validation_patch,5003,0.15832328981277288
two_concepts,TinyCNN,release_default,validation_patch,5004,0.20524258350754315
two_concepts,TinyCNN,release_default,validation_patch,5005,0.18018495130215556
two_concepts,TinyCNN,release_default,validation_patch,5006,0.21222660729420678
two_concepts,TinyCNN,release_default,validation_patch,5007,0.23600763526070473
two_concepts,TinyCNN,release_default,validation_patch,5008,0.28493480484596095
two_concepts,TinyCNN,release_default,validation_patch,5009,0.17334872232786602
two_concepts,TinyCNN,release_default,validation_patch,5010,0.25475461662884336
two_concepts,TinyCNN,release_default,validation_patch,5011,0.30070538565267196
two_concepts,TinyCNN,release_default,validation_patch,5012,0.24528311212986675
