task,architecture,block,condition,epoch,method,k,selection_valid,fidelity,cf_accuracy,agreement,cf_accuracy_both_correct,random_fidelity,random_cf_accuracy,causal_usefulness,test_acc
single_shape,TinyCNN,2006,template_release,200,validation_patch,1,True,0.14783990340972208,0.0455729179084301,0.0455729179084301,0.0455729179084301,0.005948246552070449,0.0,0.14189165685765165,1.0
single_shape,TinyCNN,2006,template_release,200,contrast,2,True,0.1432503583903907,0.09765625,0.09765625,0.09765625,0.04984486781594179,0.009928385654347949,0.0934054905744489,1.0
single_shape,TinyCNN,2006,template_release,200,auroc,2,True,0.08628532187168025,0.01302083395421505,0.01302083395421505,0.01302083395421505,0.04984486781594179,0.009928385654347949,0.036440454055738467,1.0
single_shape,TinyCNN,2006,template_release,200,validation_patch,2,True,0.26128474879971475,0.1770833432674408,0.1770833432674408,0.1770833432674408,0.04984486781594179,0.009928385654347949,0.21143988098377298,1.0
single_shape,TinyCNN,2006,template_release,200,contrast,4,True,0.5424522094048243,0.4010416865348816,0.4010416865348816,0.4010416865348816,0.14178931542185552,0.037923178024357185,0.4006628939829688,1.0
single_shape,TinyCNN,2006,template_release,200,auroc,4,True,0.5424522094048243,0.4010416865348816,0.4010416865348816,0.4010416865348816,0.14178931542185552,0.037923178024357185,0.4006628939829688,1.0
single_shape,TinyCNN,2006,template_release,200,validation_patch,4,True,0.5687170994575613,0.421875,0.421875,0.421875,0.14178931542185552,0.037923178024357185,0.4269277840357058,1.0
single_shape,TinyCNN,2006,template_release,200,contrast,8,True,0.9312164813012629,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.6147888293927088,0.4881185069680214,0.31642765190855404,1.0
single_shape,TinyCNN,2006,template_release,200,auroc,8,True,0.9431151234252744,0.92578125,0.92578125,0.92578125,0.6147888293927088,0.4881185069680214,0.3283262940325655,1.0
single_shape,TinyCNN,2006,template_release,200,validation_patch,8,True,0.9856825408335816,0.98828125,0.98828125,0.98828125,0.6147888293927088,0.4881185069680214,0.3708937114408728,1.0
single_shape,TinyCNN,2006,template_retention_1,200,contrast,1,True,0.07559028494407594,0.0,0.0,0.0,0.0402242208014765,0.0009765625291038305,0.035366064142599435,1.0
single_shape,TinyCNN,2006,template_retention_1,200,auroc,1,True,0.134085025551124,0.01302083395421505,0.01302083395421505,0.01302083395421505,0.0402242208014765,0.0009765625291038305,0.0938608047496475,1.0
single_shape,TinyCNN,2006,template_retention_1,200,validation_patch,1,True,0.2810910483686938,0.0807291716337204,0.0807291716337204,0.0807291716337204,0.0402242208014765,0.0009765625291038305,0.2408668275672173,1.0
single_shape,TinyCNN,2006,template_retention_1,200,contrast,2,True,0.30682017217059654,0.1236979216337204,0.1236979216337204,0.1236979216337204,0.12191863027193005,0.018554687951109372,0.18490154189866648,1.0
single_shape,TinyCNN,2006,template_retention_1,200,auroc,2,True,0.2754785537261242,0.1015625,0.1015625,0.1015625,0.12191863027193005,0.018554687951109372,0.1535599234541941,1.0
single_shape,TinyCNN,2006,template_retention_1,200,validation_patch,2,True,0.45032587617010056,0.28515625,0.28515625,0.28515625,0.12191863027193005,0.018554687951109372,0.3284072458981705,1.0
single_shape,TinyCNN,2006,template_retention_1,200,contrast,4,True,0.7006078810882781,0.5703125,0.5703125,0.5703125,0.24018364161254063,0.04850260561215691,0.46042423947573746,1.0
single_shape,TinyCNN,2006,template_retention_1,200,auroc,4,True,0.7006078810882781,0.5703125,0.5703125,0.5703125,0.24018364161254063,0.04850260561215691,0.46042423947573746,1.0
single_shape,TinyCNN,2006,template_retention_1,200,validation_patch,4,True,0.7033917310843537,0.4973958432674408,0.4973958432674408,0.4973958432674408,0.24018364161254063,0.04850260561215691,0.4632080894718131,1.0
single_shape,TinyCNN,2006,template_retention_1,200,contrast,8,True,0.9168639898850536,0.8854166865348816,0.8854166865348816,0.8854166865348816,0.6513718036290936,0.4889323003590107,0.26549218625595994,1.0
single_shape,TinyCNN,2006,template_retention_1,200,auroc,8,True,0.9038834321877265,0.8619791865348816,0.8619791865348816,0.8619791865348816,0.6513718036290936,0.4889323003590107,0.25251162855863285,1.0
single_shape,TinyCNN,2006,template_retention_1,200,validation_patch,8,True,0.9530885751833511,0.9518229365348816,0.9518229365348816,0.9518229365348816,0.6513718036290936,0.4889323003590107,0.30171677155425747,1.0
single_shape,TinyCNN,2007,template_release,200,contrast,1,True,0.014968160158305932,0.0013020833721384406,0.0013020833721384406,0.0013020833721384406,0.007220370613435376,0.0004882812645519152,0.007747789544870556,1.0
single_shape,TinyCNN,2007,template_release,200,auroc,1,True,0.04583003851869438,0.010416666977107525,0.010416666977107525,0.010416666977107525,0.007220370613435376,0.0004882812645519152,0.03860966790525901,1.0
single_shape,TinyCNN,2007,template_release,200,validation_patch,1,True,0.10212105976718511,0.010416666977107525,0.010416666977107525,0.010416666977107525,0.007220370613435376,0.0004882812645519152,0.09490068915374973,1.0
single_shape,TinyCNN,2007,template_release,200,contrast,2,True,0.07541234094591387,0.0234375,0.0234375,0.0234375,0.03728575911239307,0.008951823154347949,0.0381265818335208,1.0
single_shape,TinyCNN,2007,template_release,200,auroc,2,True,0.17996661863654662,0.1276041716337204,0.1276041716337204,0.1276041716337204,0.03728575911239307,0.008951823154347949,0.14268085952415355,1.0
single_shape,TinyCNN,2007,template_release,200,validation_patch,2,True,0.3073222767308903,0.2044270932674408,0.2044270932674408,0.2044270932674408,0.03728575911239307,0.008951823154347949,0.27003651761849723,1.0
single_shape,TinyCNN,2007,template_release,200,contrast,4,True,0.41098977629229827,0.3372395932674408,0.3372395932674408,0.3372395932674408,0.16353181581588425,0.06738281506113708,0.24745796047641402,1.0
single_shape,TinyCNN,2007,template_release,200,auroc,4,True,0.5024906218718073,0.4296875,0.4296875,0.4296875,0.16353181581588425,0.06738281506113708,0.338958806055923,1.0
single_shape,TinyCNN,2007,template_release,200,validation_patch,4,True,0.5439637248970599,0.39453125,0.39453125,0.39453125,0.16353181581588425,0.06738281506113708,0.38043190908117563,1.0
single_shape,TinyCNN,2007,template_release,200,contrast,8,True,0.8787065253777051,0.828125,0.828125,0.828125,0.5658513384472297,0.4296875149011612,0.3128551869304754,1.0
single_shape,TinyCNN,2007,template_release,200,auroc,8,True,0.8787065253777051,0.828125,0.828125,0.828125,0.5658513384472297,0.4296875149011612,0.3128551869304754,1.0
single_shape,TinyCNN,2007,template_release,200,validation_patch,8,True,0.9794723881263964,0.98046875,0.98046875,0.98046875,0.5658513384472297,0.4296875149011612,0.4136210496791667,1.0
single_shape,TinyCNN,2007,template_retention_1,200,contrast,1,True,0.0974008721913332,0.006510416977107525,0.006510416977107525,0.006510416977107525,0.03866409856634867,0.0011393229506211355,0.05873677362498453,1.0
single_shape,TinyCNN,2007,template_retention_1,200,auroc,1,True,0.11895770485753776,0.00911458395421505,0.00911458395421505,0.00911458395421505,0.03866409856634867,0.0011393229506211355,0.08029360629118909,1.0
single_shape,TinyCNN,2007,template_retention_1,200,validation_patch,1,True,0.20172421758857784,0.04296875,0.04296875,0.04296875,0.03866409856634867,0.0011393229506211355,0.16306011902222917,1.0
single_shape,TinyCNN,2007,template_retention_1,200,contrast,2,True,0.2810842408685543,0.1419270932674408,0.1419270932674408,0.1419270932674408,0.11030008187198907,0.014973958765040152,0.17078415899656524,1.0
single_shape,TinyCNN,2007,template_retention_1,200,auroc,2,True,0.2810842408685543,0.1419270932674408,0.1419270932674408,0.1419270932674408,0.11030008187198907,0.014973958765040152,0.17078415899656524,1.0
single_shape,TinyCNN,2007,template_retention_1,200,validation_patch,2,True,0.34469969253920685,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.11030008187198907,0.014973958765040152,0.23439961066721776,1.0
single_shape,TinyCNN,2007,template_retention_1,200,contrast,4,True,0.6589185696330084,0.45703125,0.45703125,0.45703125,0.2917230618153712,0.0895182317472063,0.3671955078176372,1.0
single_shape,TinyCNN,2007,template_retention_1,200,auroc,4,True,0.6602975920217613,0.4609375,0.4609375,0.4609375,0.2917230618153712,0.0895182317472063,0.3685745302063901,1.0
single_shape,TinyCNN,2007,template_retention_1,200,validation_patch,4,True,0.6048691176118559,0.375,0.375,0.375,0.2917230618153712,0.0895182317472063,0.3131460557964847,1.0
single_shape,TinyCNN,2007,template_retention_1,200,contrast,8,True,0.9069756614308063,0.859375,0.859375,0.859375,0.6206360572376917,0.4358724132180214,0.28633960419311466,1.0
single_shape,TinyCNN,2007,template_retention_1,200,auroc,8,True,0.9069756614308063,0.859375,0.859375,0.859375,0.6206360572376917,0.4358724132180214,0.28633960419311466,1.0
single_shape,TinyCNN,2007,template_retention_1,200,validation_patch,8,True,0.9409797996554697,0.90234375,0.90234375,0.90234375,0.6206360572376917,0.4358724132180214,0.3203437424177781,1.0
single_shape,TinyCNN,2008,template_release,200,contrast,1,True,0.02100147238531236,0.0,0.0,0.0,0.02419138978793095,0.0022786459885537624,-0.0031899174026185917,1.0
single_shape,TinyCNN,2008,template_release,200,auroc,1,True,0.06499648675447056,0.00911458395421505,0.00911458395421505,0.00911458395421505,0.02419138978793095,0.0022786459885537624,0.04080509696653961,1.0
single_shape,TinyCNN,2008,template_release,200,validation_patch,1,True,0.16319852036029303,0.0638020858168602,0.0638020858168602,0.0638020858168602,0.02419138978793095,0.0022786459885537624,0.13900713057236208,1.0
single_shape,TinyCNN,2008,template_release,200,contrast,2,True,0.07694368824335474,0.01171875,0.01171875,0.01171875,0.04514297817935879,0.004882812616415322,0.03180071006399594,1.0
single_shape,TinyCNN,2008,template_release,200,auroc,2,True,0.16929518099554053,0.08984375,0.08984375,0.08984375,0.04514297817935879,0.004882812616415322,0.12415220281618174,1.0
single_shape,TinyCNN,2008,template_release,200,validation_patch,2,True,0.28431384822201533,0.1901041716337204,0.1901041716337204,0.1901041716337204,0.04514297817935879,0.004882812616415322,0.23917087004265652,1.0
single_shape,TinyCNN,2008,template_release,200,contrast,4,True,0.4555200887347276,0.296875,0.296875,0.296875,0.151953456398039,0.06461588683305308,0.30356663233668857,1.0
single_shape,TinyCNN,2008,template_release,200,auroc,4,True,0.5292831984048036,0.3684895932674408,0.3684895932674408,0.3684895932674408,0.151953456398039,0.06461588683305308,0.3773297420067646,1.0
single_shape,TinyCNN,2008,template_release,200,validation_patch,4,True,0.47623242855625025,0.3489583432674408,0.3489583432674408,0.3489583432674408,0.151953456398039,0.06461588683305308,0.3242789721582112,1.0
single_shape,TinyCNN,2008,template_release,200,contrast,8,True,0.920098079575573,0.9075521230697632,0.9075521230697632,0.9075521230697632,0.6422801444972689,0.5174153819680214,0.2778179350783041,1.0
single_shape,TinyCNN,2008,template_release,200,auroc,8,True,0.9307342037162402,0.91796875,0.91796875,0.91796875,0.6422801444972689,0.5174153819680214,0.28845405921897127,1.0
single_shape,TinyCNN,2008,template_release,200,validation_patch,8,True,0.9609198555308178,0.953125,0.953125,0.953125,0.6422801444972689,0.5174153819680214,0.31863971103354893,1.0
single_shape,TinyCNN,2008,template_retention_1,200,contrast,1,True,0.10712596889636994,0.0,0.0,0.0,0.06222226504778372,0.005533854477107525,0.04490370384858622,1.0
single_shape,TinyCNN,2008,template_retention_1,200,auroc,1,True,0.22057327830696105,0.0807291716337204,0.0807291716337204,0.0807291716337204,0.06222226504778372,0.005533854477107525,0.15835101325917733,1.0
single_shape,TinyCNN,2008,template_retention_1,200,validation_patch,1,True,0.2692079834261242,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.06222226504778372,0.005533854477107525,0.20698571837834046,1.0
single_shape,TinyCNN,2008,template_retention_1,200,contrast,2,True,0.38444039966603727,0.2005208432674408,0.2005208432674408,0.2005208432674408,0.12118647163522438,0.009440104273380712,0.2632539280308129,1.0
single_shape,TinyCNN,2008,template_retention_1,200,auroc,2,True,0.38444039966603727,0.2005208432674408,0.2005208432674408,0.2005208432674408,0.12118647163522438,0.009440104273380712,0.2632539280308129,1.0
single_shape,TinyCNN,2008,template_retention_1,200,validation_patch,2,True,0.4220893894749599,0.25,0.25,0.25,0.12118647163522438,0.009440104273380712,0.3009029178397355,1.0
single_shape,TinyCNN,2008,template_retention_1,200,contrast,4,True,0.6783220427255926,0.5390625,0.5390625,0.5390625,0.280642522206332,0.07356770968181081,0.3976795205192606,1.0
single_shape,TinyCNN,2008,template_retention_1,200,auroc,4,True,0.673636790468334,0.5221354365348816,0.5221354365348816,0.5221354365348816,0.280642522206332,0.07356770968181081,0.392994268262002,1.0
single_shape,TinyCNN,2008,template_retention_1,200,validation_patch,4,True,0.6481405684498847,0.4622395932674408,0.4622395932674408,0.4622395932674408,0.280642522206332,0.07356770968181081,0.36749804624355265,1.0
single_shape,TinyCNN,2008,template_retention_1,200,contrast,8,True,0.9136563632680174,0.8997396230697632,0.8997396230697632,0.8997396230697632,0.6618538126127287,0.48942059092223644,0.25180255065528867,1.0
single_shape,TinyCNN,2008,template_retention_1,200,auroc,8,True,0.9140001822163724,0.8997396230697632,0.8997396230697632,0.8997396230697632,0.6618538126127287,0.48942059092223644,0.25214636960364367,1.0
single_shape,TinyCNN,2008,template_retention_1,200,validation_patch,8,True,0.9537762401643428,0.96484375,0.96484375,0.96484375,0.6618538126127287,0.48942059092223644,0.2919224275516141,1.0
single_shape,TinyCNN,2009,template_release,200,contrast,1,True,0.07050478782652436,0.0234375,0.0234375,0.0234375,0.020384013426703,0.005859375,0.05012077439982136,1.0
single_shape,TinyCNN,2009,template_release,200,auroc,1,True,0.06991312680618222,0.0234375,0.0234375,0.0234375,0.020384013426703,0.005859375,0.049529113379479225,1.0
single_shape,TinyCNN,2009,template_release,200,validation_patch,1,True,0.16451929888048789,0.02473958395421505,0.02473958395421505,0.02473958395421505,0.020384013426703,0.005859375,0.1441352854537849,1.0
single_shape,TinyCNN,2009,template_release,200,contrast,2,True,0.1444323390669192,0.0638020858168602,0.0638020858168602,0.0638020858168602,0.04429051326052143,0.014322916671517305,0.10014182580639779,1.0
single_shape,TinyCNN,2009,template_release,200,auroc,2,True,0.1444323390669192,0.0638020858168602,0.0638020858168602,0.0638020858168602,0.04429051326052143,0.014322916671517305,0.10014182580639779,1.0
single_shape,TinyCNN,2009,template_release,200,validation_patch,2,True,0.3441343350426298,0.2369791716337204,0.2369791716337204,0.2369791716337204,0.04429051326052143,0.014322916671517305,0.2998438217821084,1.0
single_shape,TinyCNN,2009,template_release,200,contrast,4,True,0.539553385356514,0.4427083432674408,0.4427083432674408,0.4427083432674408,0.1655627260133869,0.08268229279201478,0.3739906593431271,1.0
single_shape,TinyCNN,2009,template_release,200,auroc,4,True,0.546847089191395,0.4401041865348816,0.4401041865348816,0.4401041865348816,0.1655627260133869,0.08268229279201478,0.3812843631780081,1.0
single_shape,TinyCNN,2009,template_release,200,validation_patch,4,True,0.5964427113008619,0.5143229365348816,0.5143229365348816,0.5143229365348816,0.1655627260133869,0.08268229279201478,0.430879985287475,1.0
single_shape,TinyCNN,2009,template_release,200,contrast,8,True,0.9456911957359342,0.9205729365348816,0.9205729365348816,0.9205729365348816,0.5628398572041327,0.4446614719927311,0.38285133853180153,1.0
single_shape,TinyCNN,2009,template_release,200,auroc,8,True,0.9029203327674176,0.87890625,0.87890625,0.87890625,0.5628398572041327,0.4446614719927311,0.3400804755632849,1.0
single_shape,TinyCNN,2009,template_release,200,validation_patch,8,True,0.8817317782521545,0.8307291865348816,0.8307291865348816,0.8307291865348816,0.5628398572041327,0.4446614719927311,0.3188919210480219,1.0
